event_id,user_id,event_type,description,category,direction,amount,currency,event_date,settlement_date,status,linked_event_id,flexibility,minimum_allowed_amount
event_7735,user_82,expense,Quick-service meal,dining,debit,84.69,USD,2024-10-18,2024-10-18,settled,,fixed,
event_7736,user_82,expense,Lunch with colleagues,dining,debit,83.45,USD,2024-11-01,2024-11-01,settled,,fixed,
event_7737,user_82,expense,Takeaway order,dining,debit,55.21,USD,2024-11-15,2024-11-15,settled,,fixed,
event_7738,user_82,expense,Lunch with colleagues,dining,debit,73.71,USD,2024-11-29,2024-11-29,settled,,fixed,
event_7739,user_82,expense,Pending merchant debit,shopping,debit,91,USD,2024-12-04,2024-12-08,pending,,fixed,
event_7740,user_83,income,Payroll before leave,salary,credit,62000,INR,2024-12-15,2024-12-15,settled,,fixed,
event_7741,user_83,expense,Home repair reserve,housing,debit,6700,INR,2024-12-05,2024-12-05,settled,,fixed,
event_7742,user_83,expense,Municipal utilities,utilities,debit,3677.77,INR,2024-12-08,2024-12-08,settled,,fixed,
event_7743,user_83,expense,Health insurance premium,insurance,debit,3020,INR,2024-12-09,2024-12-09,settled,,fixed,
event_7744,user_83,expense,Course tuition,education,debit,6100,INR,2024-12-10,2024-12-10,settled,,fixed,
event_7745,user_83,expense,Therapy appointment,healthcare,debit,5067.26,INR,2024-12-12,2024-12-12,settled,,fixed,
event_7746,user_83,expense,Local event tickets,entertainment,debit,1172.8,INR,2024-12-16,2024-12-16,settled,,reducible,545
event_7747,user_83,subscription,Shared storage plan,cloud_storage,debit,500,INR,2024-12-14,2024-12-14,settled,,stoppable,
event_7748,user_83,income,Payroll before leave,salary,credit,62000,INR,2025-01-15,2025-01-15,settled,,fixed,
event_7749,user_83,expense,Home repair reserve,housing,debit,6700,INR,2025-01-05,2025-01-05,settled,,fixed,
event_7750,user_83,expense,Municipal utilities,utilities,debit,3967.64,INR,2025-01-08,2025-01-08,settled,,fixed,
event_7751,user_83,expense,Health insurance premium,insurance,debit,3020,INR,2025-01-09,2025-01-09,settled,,fixed,
event_7752,user_83,expense,Course tuition,education,debit,6100,INR,2025-01-10,2025-01-10,settled,,fixed,
event_7753,user_83,expense,Therapy appointment,healthcare,debit,4611.74,INR,2025-01-12,2025-01-12,settled,,fixed,
event_7754,user_83,expense,Local event tickets,entertainment,debit,986.9,INR,2025-01-16,2025-01-16,settled,,reducible,545
event_7755,user_83,subscription,Shared storage plan,cloud_storage,debit,500,INR,2025-01-14,2025-01-14,settled,,stoppable,
event_7756,user_83,expense,Home repair reserve,housing,debit,6700,INR,2025-02-05,2025-02-05,settled,,fixed,
event_7757,user_83,expense,Municipal utilities,utilities,debit,3731.16,INR,2025-02-08,2025-02-08,settled,,fixed,
event_7758,user_83,expense,Health insurance premium,insurance,debit,3020,INR,2025-02-09,2025-02-09,settled,,fixed,
event_7759,user_83,expense,Course tuition,education,debit,6100,INR,2025-02-10,2025-02-10,settled,,fixed,
event_7760,user_83,expense,Therapy appointment,healthcare,debit,4802.9,INR,2025-02-12,2025-02-12,settled,,fixed,
event_7761,user_83,expense,Local event tickets,entertainment,debit,961.69,INR,2025-02-16,2025-02-16,settled,,reducible,545
event_7762,user_83,subscription,Shared storage plan,cloud_storage,debit,500,INR,2025-02-14,2025-02-14,settled,,stoppable,
event_7763,user_83,expense,Home repair reserve,housing,debit,6700,INR,2025-03-05,2025-03-05,settled,,fixed,
event_7764,user_83,expense,Municipal utilities,utilities,debit,4586.06,INR,2025-03-08,2025-03-08,settled,,fixed,
event_7765,user_83,expense,Health insurance premium,insurance,debit,3020,INR,2025-03-09,2025-03-09,settled,,fixed,
event_7766,user_83,expense,Course tuition,education,debit,6100,INR,2025-03-10,2025-03-10,settled,,fixed,
event_7767,user_83,expense,Therapy appointment,healthcare,debit,4522.3,INR,2025-03-12,2025-03-12,settled,,fixed,
event_7768,user_83,expense,Local event tickets,entertainment,debit,1014.59,INR,2025-03-16,2025-03-16,settled,,reducible,545
event_7769,user_83,subscription,Shared storage plan,cloud_storage,debit,500,INR,2025-03-14,2025-03-14,settled,,stoppable,
event_7770,user_83,income,Payroll after returning from leave,salary,credit,62000,INR,2025-04-15,2025-04-15,settled,,fixed,
event_7771,user_83,expense,Home repair reserve,housing,debit,6700,INR,2025-04-05,2025-04-05,settled,,fixed,
event_7772,user_83,expense,Municipal utilities,utilities,debit,4288.27,INR,2025-04-08,2025-04-08,settled,,fixed,
event_7773,user_83,expense,Health insurance premium,insurance,debit,3020,INR,2025-04-09,2025-04-09,settled,,fixed,
event_7774,user_83,expense,Course tuition,education,debit,6100,INR,2025-04-10,2025-04-10,settled,,fixed,
event_7775,user_83,expense,Therapy appointment,healthcare,debit,4681.41,INR,2025-04-12,2025-04-12,settled,,fixed,
event_7776,user_83,expense,Local event tickets,entertainment,debit,1063.98,INR,2025-04-16,2025-04-16,settled,,reducible,545
event_7777,user_83,subscription,Shared storage plan,cloud_storage,debit,500,INR,2025-04-14,2025-04-14,settled,,stoppable,
event_7778,user_83,expense,Home repair reserve,housing,debit,6700,INR,2025-05-05,2025-05-05,settled,,fixed,
event_7779,user_83,expense,Weekly produce market,groceries,debit,2289.9,INR,2024-11-13,2024-11-13,settled,,fixed,
event_7780,user_83,expense,Neighbourhood grocer,groceries,debit,2385.78,INR,2024-11-23,2024-11-23,settled,,fixed,
event_7781,user_83,expense,Fresh food shop,groceries,debit,2296.2,INR,2024-12-03,2024-12-03,settled,,fixed,
event_7782,user_83,expense,Weekly produce market,groceries,debit,2989.65,INR,2024-12-13,2024-12-13,settled,,fixed,
event_7783,user_83,expense,Fresh food shop,groceries,debit,2178.74,INR,2024-12-23,2024-12-23,settled,,fixed,
event_7784,user_83,expense,Household groceries,groceries,debit,3418.3,INR,2025-01-02,2025-01-02,settled,,fixed,
event_7785,user_83,expense,Household groceries,groceries,debit,2061.4,INR,2025-01-12,2025-01-12,settled,,fixed,
event_7786,user_83,expense,Fresh food shop,groceries,debit,2532,INR,2025-01-22,2025-01-22,settled,,fixed,
event_7787,user_83,expense,Weekly produce market,groceries,debit,2857.02,INR,2025-02-01,2025-02-01,settled,,fixed,
event_7788,user_83,expense,Local market purchase,groceries,debit,2849.43,INR,2025-02-11,2025-02-11,settled,,fixed,
event_7789,user_83,expense,Fresh food shop,groceries,debit,3310.94,INR,2025-02-21,2025-02-21,settled,,fixed,
event_7790,user_83,expense,Local market purchase,groceries,debit,2278.31,INR,2025-03-03,2025-03-03,settled,,fixed,
event_7791,user_83,expense,Weekly produce market,groceries,debit,2971.64,INR,2025-03-13,2025-03-13,settled,,fixed,
event_7792,user_83,expense,Local market purchase,groceries,debit,2329.73,INR,2025-03-23,2025-03-23,settled,,fixed,
event_7793,user_83,expense,Fresh food shop,groceries,debit,2544.18,INR,2025-04-02,2025-04-02,settled,,fixed,
event_7794,user_83,expense,Grocery delivery,groceries,debit,3370.69,INR,2025-04-12,2025-04-12,settled,,fixed,
event_7795,user_83,expense,Local market purchase,groceries,debit,2497.63,INR,2025-04-22,2025-04-22,settled,,fixed,
event_7796,user_83,expense,Supermarket basket,groceries,debit,3037.95,INR,2025-05-02,2025-05-02,settled,,fixed,
event_7797,user_83,expense,Fuel refill,transport,debit,1723.58,INR,2024-11-14,2024-11-14,settled,,fixed,
event_7798,user_83,expense,Fuel refill,transport,debit,1454.68,INR,2024-11-28,2024-11-28,settled,,fixed,
event_7799,user_83,expense,Parking and tolls,transport,debit,1967.21,INR,2024-12-12,2024-12-12,settled,,fixed,
event_7800,user_83,expense,Commuter pass,transport,debit,1695.24,INR,2024-12-26,2024-12-26,settled,,fixed,
event_7801,user_83,expense,Parking and tolls,transport,debit,1973.26,INR,2025-01-09,2025-01-09,settled,,fixed,
event_7802,user_83,expense,Vehicle charging,transport,debit,2151.96,INR,2025-01-23,2025-01-23,settled,,fixed,
event_7803,user_83,expense,Metro and bus fares,transport,debit,1248.03,INR,2025-02-06,2025-02-06,settled,,fixed,
event_7804,user_83,expense,Fuel refill,transport,debit,2083.11,INR,2025-02-20,2025-02-20,settled,,fixed,
event_7805,user_83,expense,Ride-hailing trip,transport,debit,1785.23,INR,2025-03-06,2025-03-06,settled,,fixed,
event_7806,user_83,expense,Rail pass,transport,debit,2211.63,INR,2025-03-20,2025-03-20,settled,,fixed,
event_7807,user_83,expense,Metro and bus fares,transport,debit,1537.23,INR,2025-04-03,2025-04-03,settled,,fixed,
event_7808,user_83,expense,Fuel refill,transport,debit,2113.78,INR,2025-04-17,2025-04-17,settled,,fixed,
event_7809,user_83,expense,Vehicle charging,transport,debit,1340.8,INR,2025-05-01,2025-05-01,settled,,fixed,
event_7810,user_83,expense,Lunch with colleagues,dining,debit,2067.39,INR,2024-11-10,2024-11-10,settled,,reducible,1190
event_7811,user_83,expense,Lunch with colleagues,dining,debit,2252.46,INR,2024-12-01,2024-12-01,settled,,reducible,1190
event_7812,user_83,expense,Family dinner,dining,debit,3045.17,INR,2024-12-22,2024-12-22,settled,,reducible,1190
event_7813,user_83,expense,Coffee shop,dining,debit,1946.94,INR,2025-01-12,2025-01-12,settled,,reducible,1190
event_7814,user_83,expense,Coffee shop,dining,debit,2921.72,INR,2025-02-02,2025-02-02,settled,,reducible,1190
event_7815,user_83,expense,Family dinner,dining,debit,1910.09,INR,2025-02-23,2025-02-23,settled,,reducible,1190
event_7816,user_83,expense,Family dinner,dining,debit,2137.02,INR,2025-03-16,2025-03-16,settled,,reducible,1190
event_7817,user_83,expense,Bakery and snacks,dining,debit,2806.38,INR,2025-04-06,2025-04-06,settled,,reducible,1190
event_7818,user_83,expense,Coffee shop,dining,debit,1742.86,INR,2025-04-27,2025-04-27,settled,,reducible,1190
event_7819,user_83,expense,Pending pharmacy card charge,healthcare,debit,2800,INR,2025-05-06,2025-05-11,pending,,fixed,
event_7820,user_84,income,Payroll credit,salary,credit,1296,USD,2025-11-15,2025-11-15,settled,,fixed,
event_7821,user_84,expense,Shared housing rent,rent,debit,26200,INR,2025-11-01,2025-11-01,settled,,fixed,
event_7822,user_84,expense,Household utility payment,utilities,debit,5843.3,INR,2025-11-05,2025-11-05,settled,,fixed,
event_7823,user_84,expense,Vehicle insurance premium,insurance,debit,4790,INR,2025-11-06,2025-11-06,settled,,fixed,
event_7824,user_84,subscription,Cloud storage plan,cloud_storage,debit,405,INR,2025-11-11,2025-11-11,settled,,stoppable,
event_7825,user_84,subscription,Family streaming plan,streaming,debit,2390,INR,2025-11-08,2025-11-08,settled,,stoppable,
event_7826,user_84,expense,Household shopping,shopping,debit,5102.24,INR,2025-11-11,2025-11-11,settled,,reducible,2260
event_7827,user_84,expense,Games and recreation,entertainment,debit,4140.81,INR,2025-11-13,2025-11-13,settled,,fixed,
event_7828,user_84,income,Payroll credit,salary,credit,1296,USD,2025-12-15,2025-12-15,settled,,fixed,
event_7829,user_84,expense,Shared housing rent,rent,debit,26200,INR,2025-12-01,2025-12-01,settled,,fixed,
event_7830,user_84,expense,Household utility payment,utilities,debit,5522.8,INR,2025-12-05,2025-12-05,settled,,fixed,
event_7831,user_84,expense,Vehicle insurance premium,insurance,debit,4790,INR,2025-12-06,2025-12-06,settled,,fixed,
event_7832,user_84,subscription,Cloud storage plan,cloud_storage,debit,405,INR,2025-12-11,2025-12-11,settled,,stoppable,
event_7833,user_84,subscription,Family streaming plan,streaming,debit,2390,INR,2025-12-08,2025-12-08,settled,,stoppable,
event_7834,user_84,expense,Household shopping,shopping,debit,6291.13,INR,2025-12-11,2025-12-11,settled,,reducible,2260
event_7835,user_84,expense,Games and recreation,entertainment,debit,4428.25,INR,2025-12-13,2025-12-13,settled,,fixed,
event_7836,user_84,income,Payroll credit,salary,credit,1296,USD,2026-01-15,2026-01-15,settled,,fixed,
event_7837,user_84,expense,Shared housing rent,rent,debit,26200,INR,2026-01-01,2026-01-01,settled,,fixed,
event_7838,user_84,expense,Household utility payment,utilities,debit,5513.09,INR,2026-01-05,2026-01-05,settled,,fixed,
event_7839,user_84,expense,Vehicle insurance premium,insurance,debit,4790,INR,2026-01-06,2026-01-06,settled,,fixed,
event_7840,user_84,subscription,Cloud storage plan,cloud_storage,debit,405,INR,2026-01-11,2026-01-11,settled,,stoppable,
event_7841,user_84,subscription,Family streaming plan,streaming,debit,2390,INR,2026-01-08,2026-01-08,settled,,stoppable,
event_7842,user_84,expense,Household shopping,shopping,debit,6280.65,INR,2026-01-11,2026-01-11,settled,,reducible,2260
event_7843,user_84,expense,Games and recreation,entertainment,debit,3763.85,INR,2026-01-13,2026-01-13,settled,,fixed,
event_7844,user_84,income,Payroll credit,salary,credit,1296,USD,2026-02-15,2026-02-15,settled,,fixed,
event_7845,user_84,expense,Shared housing rent,rent,debit,26200,INR,2026-02-01,2026-02-01,settled,,fixed,
event_7846,user_84,expense,Household utility payment,utilities,debit,5386.81,INR,2026-02-05,2026-02-05,settled,,fixed,
event_7847,user_84,expense,Vehicle insurance premium,insurance,debit,4790,INR,2026-02-06,2026-02-06,settled,,fixed,
event_7848,user_84,subscription,Cloud storage plan,cloud_storage,debit,405,INR,2026-02-11,2026-02-11,settled,,stoppable,
event_7849,user_84,subscription,Family streaming plan,streaming,debit,2390,INR,2026-02-08,2026-02-08,settled,,stoppable,
event_7850,user_84,expense,Household shopping,shopping,debit,6011,INR,2026-02-11,2026-02-11,settled,,reducible,2260
event_7851,user_84,expense,Games and recreation,entertainment,debit,3721.43,INR,2026-02-13,2026-02-13,settled,,fixed,
event_7852,user_84,income,Payroll credit,salary,credit,1296,USD,2026-03-15,2026-03-15,settled,,fixed,
event_7853,user_84,expense,Shared housing rent,rent,debit,26200,INR,2026-03-01,2026-03-01,settled,,fixed,
event_7854,user_84,expense,Household utility payment,utilities,debit,4737.81,INR,2026-03-05,2026-03-05,settled,,fixed,
event_7855,user_84,expense,Vehicle insurance premium,insurance,debit,4790,INR,2026-03-06,2026-03-06,settled,,fixed,
event_7856,user_84,subscription,Cloud storage plan,cloud_storage,debit,405,INR,2026-03-11,2026-03-11,settled,,stoppable,
event_7857,user_84,subscription,Family streaming plan,streaming,debit,2390,INR,2026-03-08,2026-03-08,settled,,stoppable,
event_7858,user_84,expense,Household shopping,shopping,debit,5861.73,INR,2026-03-11,2026-03-11,settled,,reducible,2260
event_7859,user_84,expense,Games and recreation,entertainment,debit,3831.07,INR,2026-03-13,2026-03-13,settled,,fixed,
event_7860,user_84,expense,Shared housing rent,rent,debit,26200,INR,2026-04-01,2026-04-01,settled,,fixed,
event_7861,user_84,expense,Household groceries,groceries,debit,3561.36,INR,2025-10-08,2025-10-08,settled,,fixed,
event_7862,user_84,expense,Fresh food shop,groceries,debit,4153.46,INR,2025-10-18,2025-10-18,settled,,fixed,
event_7863,user_84,expense,Grocery delivery,groceries,debit,5864.53,INR,2025-10-28,2025-10-28,settled,,fixed,
event_7864,user_84,expense,Bulk pantry shop,groceries,debit,4114.73,INR,2025-11-07,2025-11-07,settled,,fixed,
event_7865,user_84,expense,Neighbourhood grocer,groceries,debit,5622.65,INR,2025-11-17,2025-11-17,settled,,fixed,
event_7866,user_84,expense,Household groceries,groceries,debit,4957.21,INR,2025-11-27,2025-11-27,settled,,fixed,
event_7867,user_84,expense,Household groceries,groceries,debit,4278.21,INR,2025-12-07,2025-12-07,settled,,fixed,
event_7868,user_84,expense,Bulk pantry shop,groceries,debit,5472.66,INR,2025-12-17,2025-12-17,settled,,fixed,
event_7869,user_84,expense,Grocery delivery,groceries,debit,5174.14,INR,2025-12-27,2025-12-27,settled,,fixed,
event_7870,user_84,expense,Neighbourhood grocer,groceries,debit,3692.8,INR,2026-01-06,2026-01-06,settled,,fixed,
event_7871,user_84,expense,Local market purchase,groceries,debit,3915.04,INR,2026-01-16,2026-01-16,settled,,fixed,
event_7872,user_84,expense,Household groceries,groceries,debit,5878.02,INR,2026-01-26,2026-01-26,settled,,fixed,
event_7873,user_84,expense,Supermarket basket,groceries,debit,3975.45,INR,2026-02-05,2026-02-05,settled,,fixed,
event_7874,user_84,expense,Fresh food shop,groceries,debit,4440.76,INR,2026-02-15,2026-02-15,settled,,fixed,
event_7875,user_84,expense,Household groceries,groceries,debit,5228.32,INR,2026-02-25,2026-02-25,settled,,fixed,
event_7876,user_84,expense,Household groceries,groceries,debit,4966.85,INR,2026-03-07,2026-03-07,settled,,fixed,
event_7877,user_84,expense,Household groceries,groceries,debit,3596.02,INR,2026-03-17,2026-03-17,settled,,fixed,
event_7878,user_84,expense,Supermarket basket,groceries,debit,3421.26,INR,2026-03-27,2026-03-27,settled,,fixed,
event_7879,user_84,expense,Metro and bus fares,transport,debit,1638.42,INR,2025-10-09,2025-10-09,settled,,fixed,
event_7880,user_84,expense,Local taxi,transport,debit,2489.79,INR,2025-10-14,2025-10-14,settled,,fixed,
event_7881,user_84,expense,Metro and bus fares,transport,debit,2053.22,INR,2025-10-19,2025-10-19,settled,,fixed,
event_7882,user_84,expense,Fuel refill,transport,debit,1968.64,INR,2025-10-24,2025-10-24,settled,,fixed,
event_7883,user_84,expense,Ride-hailing trip,transport,debit,2030.92,INR,2025-10-29,2025-10-29,settled,,fixed,
event_7884,user_84,expense,Rail pass,transport,debit,2624.34,INR,2025-11-03,2025-11-03,settled,,fixed,
event_7885,user_84,expense,Metro and bus fares,transport,debit,1781.1,INR,2025-11-08,2025-11-08,settled,,fixed,
event_7886,user_84,expense,Ride-hailing trip,transport,debit,2078.62,INR,2025-11-13,2025-11-13,settled,,fixed,
event_7887,user_84,expense,Commuter pass,transport,debit,1895.31,INR,2025-11-18,2025-11-18,settled,,fixed,
event_7888,user_84,expense,Commuter pass,transport,debit,1805.48,INR,2025-11-23,2025-11-23,settled,,fixed,
event_7889,user_84,expense,Vehicle charging,transport,debit,1737.85,INR,2025-11-28,2025-11-28,settled,,fixed,
event_7890,user_84,expense,Local taxi,transport,debit,1764.93,INR,2025-12-03,2025-12-03,settled,,fixed,
event_7891,user_84,expense,Rail pass,transport,debit,1811.39,INR,2025-12-08,2025-12-08,settled,,fixed,
event_7892,user_84,expense,Commuter pass,transport,debit,2328.08,INR,2025-12-13,2025-12-13,settled,,fixed,
event_7893,user_84,expense,Fuel refill,transport,debit,2398.08,INR,2025-12-18,2025-12-18,settled,,fixed,
event_7894,user_84,expense,Parking and tolls,transport,debit,2413.62,INR,2025-12-23,2025-12-23,settled,,fixed,
